,id,group,description,score,value
6994,MO3.7.2.1,4,"fortalecer la inspección y vigilancia en los centros de trabajo, asesorar a patrones y a las y los trabajadores, y validar las consultas de los contratos colectivos de trabajo activos en morelos.",14.6,centro de trabajo
6995,MO3.7.2.1,4,"fortalecer la inspección y vigilancia en los centros de trabajo, asesorar a patrones y a las y los trabajadores, y validar las consultas de los contratos colectivos de trabajo activos en morelos.",13.89,consulta
6996,MO3.7.2.1,4,"fortalecer la inspección y vigilancia en los centros de trabajo, asesorar a patrones y a las y los trabajadores, y validar las consultas de los contratos colectivos de trabajo activos en morelos.",13.0,patrón
6997,MO3.7.2.1,4,"fortalecer la inspección y vigilancia en los centros de trabajo, asesorar a patrones y a las y los trabajadores, y validar las consultas de los contratos colectivos de trabajo activos en morelos.",10.89,vigilancia
6998,MO3.7.2.2,4,representar de manera legal a las y los trabajadores del estado de morelos.,77.59,trabajador del estado
6999,MO3.7.2.2,4,representar de manera legal a las y los trabajadores del estado de morelos.,17.1,manera
7000,MO3.7.2.3,4,impartir justicia laboral en el ámbito burocrático para facilitar la resolución de los juicios laborales burocráticos.,28.39,resolución
7001,MO3.7.2.3,4,impartir justicia laboral en el ámbito burocrático para facilitar la resolución de los juicios laborales burocráticos.,28.2,juicio laboral
7002,MO3.7.2.3,4,impartir justicia laboral en el ámbito burocrático para facilitar la resolución de los juicios laborales burocráticos.,17.6,ámbito
7003,MO3.7.2.3,4,impartir justicia laboral en el ámbito burocrático para facilitar la resolución de los juicios laborales burocráticos.,14.5,justicia
7004,MO3.7.2.3,4,impartir justicia laboral en el ámbito burocrático para facilitar la resolución de los juicios laborales burocráticos.,8.69,burocrático
7005,MO3.7.2.4,4,impartir justicia laboral en el ámbito privado para facilitar la resolución de los juicios laborales en beneficio de las partes.,31.2,juicio laboral
7006,MO3.7.2.4,4,impartir justicia laboral en el ámbito privado para facilitar la resolución de los juicios laborales en beneficio de las partes.,30.39,resolución
7007,MO3.7.2.4,4,impartir justicia laboral en el ámbito privado para facilitar la resolución de los juicios laborales en beneficio de las partes.,16.89,ámbito
7008,MO3.7.2.4,4,impartir justicia laboral en el ámbito privado para facilitar la resolución de los juicios laborales en beneficio de las partes.,14.69,justicia
7009,MO3.7.2.5,4,promover la conciliación como un medio eficaz para la prevención y solución de los conflictos laborales de competencia local.,23.5,conflicto laboral
7010,MO3.7.2.5,4,promover la conciliación como un medio eficaz para la prevención y solución de los conflictos laborales de competencia local.,23.0,conciliación
7011,MO3.7.2.5,4,promover la conciliación como un medio eficaz para la prevención y solución de los conflictos laborales de competencia local.,21.5,prevención
7012,MO3.7.2.5,4,promover la conciliación como un medio eficaz para la prevención y solución de los conflictos laborales de competencia local.,16.29,solución
7013,MO3.7.2.5,4,promover la conciliación como un medio eficaz para la prevención y solución de los conflictos laborales de competencia local.,7.59,medio
7014,MO3.7.2.5,4,promover la conciliación como un medio eficaz para la prevención y solución de los conflictos laborales de competencia local.,6.3,competencia
7015,MO3.7.2.6,4,implementar la reforma laboral de manera coordinada con las instancias involucradas.,36.4,instancia
7016,MO3.7.2.6,4,implementar la reforma laboral de manera coordinada con las instancias involucradas.,22.6,reforma
7017,MO3.7.2.6,4,implementar la reforma laboral de manera coordinada con las instancias involucradas.,17.29,manera
7018,MO3.7.2.6,4,implementar la reforma laboral de manera coordinada con las instancias involucradas.,15.5,involucrado
7019,MO3.7.2.6,4,implementar la reforma laboral de manera coordinada con las instancias involucradas.,7.9,laboral
7020,MO4.1.1.1,4,implementar la política pública de estado en materia de turismo.,61.0,política pública
7021,MO4.1.1.1,4,implementar la política pública de estado en materia de turismo.,20.6,estado
7022,MO4.1.1.1,4,implementar la política pública de estado en materia de turismo.,18.29,turismo
7023,MO4.1.1.2,4,"contribuir a mejorar la infraestructura, equipamiento y servicios de apoyo a la actividad turística y cultural en los destinos y municipios con vocación.",19.39,actividad cultural
7024,MO4.1.1.2,4,"contribuir a mejorar la infraestructura, equipamiento y servicios de apoyo a la actividad turística y cultural en los destinos y municipios con vocación.",16.5,equipamiento
7025,MO4.1.1.2,4,"contribuir a mejorar la infraestructura, equipamiento y servicios de apoyo a la actividad turística y cultural en los destinos y municipios con vocación.",13.89,infraestructura
7026,MO4.1.1.2,4,"contribuir a mejorar la infraestructura, equipamiento y servicios de apoyo a la actividad turística y cultural en los destinos y municipios con vocación.",10.3,apoyo
7027,MO4.1.1.2,4,"contribuir a mejorar la infraestructura, equipamiento y servicios de apoyo a la actividad turística y cultural en los destinos y municipios con vocación.",10.1,vocación
7028,MO4.1.1.2,4,"contribuir a mejorar la infraestructura, equipamiento y servicios de apoyo a la actividad turística y cultural en los destinos y municipios con vocación.",9.6,destino
7029,MO4.1.1.2,4,"contribuir a mejorar la infraestructura, equipamiento y servicios de apoyo a la actividad turística y cultural en los destinos y municipios con vocación.",6.9,municipio
7030,MO4.1.1.3,4,impulsar el desarrollo de productos turísticos competitivos en beneficio de los prestadores de servicios y empresarios turísticos.,22.2,producto
7031,MO4.1.1.3,4,impulsar el desarrollo de productos turísticos competitivos en beneficio de los prestadores de servicios y empresarios turísticos.,20.5,prestador
7032,MO4.1.1.3,4,impulsar el desarrollo de productos turísticos competitivos en beneficio de los prestadores de servicios y empresarios turísticos.,16.29,empresario
7033,MO4.1.1.3,4,impulsar el desarrollo de productos turísticos competitivos en beneficio de los prestadores de servicios y empresarios turísticos.,15.8,desarrollo
7034,MO4.1.1.3,4,impulsar el desarrollo de productos turísticos competitivos en beneficio de los prestadores de servicios y empresarios turísticos.,14.3,turístico
7035,MO4.1.1.3,4,impulsar el desarrollo de productos turísticos competitivos en beneficio de los prestadores de servicios y empresarios turísticos.,7.4,beneficio
7036,MO4.1.1.3,4,impulsar el desarrollo de productos turísticos competitivos en beneficio de los prestadores de servicios y empresarios turísticos.,3.29,competitivo
7037,MO4.1.1.4,4,asegurar y mejorar la competitividad de las empresas y calidad de los servicios turísticos en el estado.,33.5,competitividad
7038,MO4.1.1.4,4,asegurar y mejorar la competitividad de las empresas y calidad de los servicios turísticos en el estado.,28.2,empresa
7039,MO4.1.1.4,4,asegurar y mejorar la competitividad de las empresas y calidad de los servicios turísticos en el estado.,16.7,estado
7040,MO4.1.1.4,4,asegurar y mejorar la competitividad de las empresas y calidad de los servicios turísticos en el estado.,13.19,calidad
7041,MO4.1.1.4,4,asegurar y mejorar la competitividad de las empresas y calidad de los servicios turísticos en el estado.,8.1,turístico
7042,MO4.1.1.5,4,fortalecer la promoción de los destinos y municipios en beneficio del sector turístico.,30.6,promoción
7043,MO4.1.1.5,4,fortalecer la promoción de los destinos y municipios en beneficio del sector turístico.,29.7,sector turístico
7044,MO4.1.1.5,4,fortalecer la promoción de los destinos y municipios en beneficio del sector turístico.,27.39,municipio
7045,MO4.2.1.1,4,"impulsar y consolidar el establecimiento de una mejora regulatoria que facilite la creación, instalación, crecimiento y la competitividad, de las micro, pequeñas y medianas empresas.",19.1,instalación
7046,MO4.2.1.1,4,"impulsar y consolidar el establecimiento de una mejora regulatoria que facilite la creación, instalación, crecimiento y la competitividad, de las micro, pequeñas y medianas empresas.",15.0,creación
7047,MO4.2.1.1,4,"impulsar y consolidar el establecimiento de una mejora regulatoria que facilite la creación, instalación, crecimiento y la competitividad, de las micro, pequeñas y medianas empresas.",12.39,mediana empresa
7048,MO4.2.1.1,4,"impulsar y consolidar el establecimiento de una mejora regulatoria que facilite la creación, instalación, crecimiento y la competitividad, de las micro, pequeñas y medianas empresas.",12.19,crecimiento
7049,MO4.2.1.1,4,"impulsar y consolidar el establecimiento de una mejora regulatoria que facilite la creación, instalación, crecimiento y la competitividad, de las micro, pequeñas y medianas empresas.",11.39,competitividad
7050,MO4.2.1.1,4,"impulsar y consolidar el establecimiento de una mejora regulatoria que facilite la creación, instalación, crecimiento y la competitividad, de las micro, pequeñas y medianas empresas.",9.5,mejora
7051,MO4.2.1.1,4,"impulsar y consolidar el establecimiento de una mejora regulatoria que facilite la creación, instalación, crecimiento y la competitividad, de las micro, pequeñas y medianas empresas.",7.19,establecimiento
7052,MO4.2.1.2,4,"promover la modernización, instalación y uso intensivo de la tecnología en las micro, pequeñas y medianas empresas morelenses.",22.1,mediana empresa
7053,MO4.2.1.2,4,"promover la modernización, instalación y uso intensivo de la tecnología en las micro, pequeñas y medianas empresas morelenses.",21.29,modernización
7054,MO4.2.1.2,4,"promover la modernización, instalación y uso intensivo de la tecnología en las micro, pequeñas y medianas empresas morelenses.",20.1,instalación
7055,MO4.2.1.2,4,"promover la modernización, instalación y uso intensivo de la tecnología en las micro, pequeñas y medianas empresas morelenses.",13.39,tecnología
7056,MO4.2.1.2,4,"promover la modernización, instalación y uso intensivo de la tecnología en las micro, pequeñas y medianas empresas morelenses.",6.9,micro
7057,MO4.2.1.2,4,"promover la modernización, instalación y uso intensivo de la tecnología en las micro, pequeñas y medianas empresas morelenses.",5.4,uso
7058,MO4.2.1.2,4,"promover la modernización, instalación y uso intensivo de la tecnología en las micro, pequeñas y medianas empresas morelenses.",4.5,morelense
7059,MO4.2.1.3,4,"promover la formalidad de las empresas de mujeres y hombres morelenses, así como la generación de empleos plenos y productivos.",25.29,formalidad
7060,MO4.2.1.3,4,"promover la formalidad de las empresas de mujeres y hombres morelenses, así como la generación de empleos plenos y productivos.",18.39,generación
7061,MO4.2.1.3,4,"promover la formalidad de las empresas de mujeres y hombres morelenses, así como la generación de empleos plenos y productivos.",17.1,empleo
7062,MO4.2.1.3,4,"promover la formalidad de las empresas de mujeres y hombres morelenses, así como la generación de empleos plenos y productivos.",13.3,empresa
7063,MO4.2.1.3,4,"promover la formalidad de las empresas de mujeres y hombres morelenses, así como la generación de empleos plenos y productivos.",10.19,mujer
7064,MO4.2.1.3,4,"promover la formalidad de las empresas de mujeres y hombres morelenses, así como la generación de empleos plenos y productivos.",8.19,hombre
7065,MO4.2.1.3,4,"promover la formalidad de las empresas de mujeres y hombres morelenses, así como la generación de empleos plenos y productivos.",5.19,morelense
7066,MO4.2.1.4,4,fomentar la competitividad energética sustentable en las empresas morelenses.,41.2,competitividad
7067,MO4.2.1.4,4,fomentar la competitividad energética sustentable en las empresas morelenses.,24.39,empresa
7068,MO4.2.1.4,4,fomentar la competitividad energética sustentable en las empresas morelenses.,17.2,energético
7069,MO4.2.1.4,4,fomentar la competitividad energética sustentable en las empresas morelenses.,9.6,morelense
7070,MO4.2.1.4,4,fomentar la competitividad energética sustentable en las empresas morelenses.,7.3,sustentable
7071,MO4.2.1.5,4,impulsar y promover el talento empresarial de hombres y mujeres morelenses.,39.09,talento
7072,MO4.2.1.5,4,impulsar y promover el talento empresarial de hombres y mujeres morelenses.,24.0,mujer
7073,MO4.2.1.5,4,impulsar y promover el talento empresarial de hombres y mujeres morelenses.,21.0,hombre
7074,MO4.2.1.5,4,impulsar y promover el talento empresarial de hombres y mujeres morelenses.,9.89,morelense
7075,MO4.2.1.6,4,"impulsar el uso eficiente y transparente de los recursos, para la ejecución de programas y acciones encaminadas al desarrollo y crecimiento económico y sustentable en el estado.",28.7,desarrollo económico
7076,MO4.2.1.6,4,"impulsar el uso eficiente y transparente de los recursos, para la ejecución de programas y acciones encaminadas al desarrollo y crecimiento económico y sustentable en el estado.",26.89,crecimiento económico
7077,MO4.2.1.6,4,"impulsar el uso eficiente y transparente de los recursos, para la ejecución de programas y acciones encaminadas al desarrollo y crecimiento económico y sustentable en el estado.",12.69,ejecución
7078,MO4.2.1.6,4,"impulsar el uso eficiente y transparente de los recursos, para la ejecución de programas y acciones encaminadas al desarrollo y crecimiento económico y sustentable en el estado.",7.0,programa
7079,MO4.2.1.6,4,"impulsar el uso eficiente y transparente de los recursos, para la ejecución de programas y acciones encaminadas al desarrollo y crecimiento económico y sustentable en el estado.",7.0,uso
7080,MO4.2.1.6,4,"impulsar el uso eficiente y transparente de los recursos, para la ejecución de programas y acciones encaminadas al desarrollo y crecimiento económico y sustentable en el estado.",6.09,estado
7081,MO4.2.1.6,4,"impulsar el uso eficiente y transparente de los recursos, para la ejecución de programas y acciones encaminadas al desarrollo y crecimiento económico y sustentable en el estado.",6.09,recurso
7082,MO4.2.2.1,4,incrementar y canalizar una mayor cartera de crédito para las empresas constituidas en morelos y en especial las que desarrollen capacidades de exportación.,24.89,cartera
7083,MO4.2.2.1,4,incrementar y canalizar una mayor cartera de crédito para las empresas constituidas en morelos y en especial las que desarrollen capacidades de exportación.,22.89,empresa
7084,MO4.2.2.1,4,incrementar y canalizar una mayor cartera de crédito para las empresas constituidas en morelos y en especial las que desarrollen capacidades de exportación.,22.39,crédito
7085,MO4.2.2.1,4,incrementar y canalizar una mayor cartera de crédito para las empresas constituidas en morelos y en especial las que desarrollen capacidades de exportación.,19.1,exportación
7086,MO4.2.2.1,4,incrementar y canalizar una mayor cartera de crédito para las empresas constituidas en morelos y en especial las que desarrollen capacidades de exportación.,9.8,capacidad
7087,MO4.2.2.2,4,"potenciar los sectores productivos y estratégicos del estado de morelos: agroindustrial, farmacéutica, dispositivos médicos y cosméticos, energías limpias, industria metal mecánica (automotriz y autopartes) y empresas de base tecnológica.",16.7,farmacéutica
7088,MO4.2.2.2,4,"potenciar los sectores productivos y estratégicos del estado de morelos: agroindustrial, farmacéutica, dispositivos médicos y cosméticos, energías limpias, industria metal mecánica (automotriz y autopartes) y empresas de base tecnológica.",14.89,dispositivo médico
7089,MO4.2.2.2,4,"potenciar los sectores productivos y estratégicos del estado de morelos: agroindustrial, farmacéutica, dispositivos médicos y cosméticos, energías limpias, industria metal mecánica (automotriz y autopartes) y empresas de base tecnológica.",12.3,energías limpias
7090,MO4.2.2.2,4,"potenciar los sectores productivos y estratégicos del estado de morelos: agroindustrial, farmacéutica, dispositivos médicos y cosméticos, energías limpias, industria metal mecánica (automotriz y autopartes) y empresas de base tecnológica.",11.5,mecánica
7091,MO4.2.2.2,4,"potenciar los sectores productivos y estratégicos del estado de morelos: agroindustrial, farmacéutica, dispositivos médicos y cosméticos, energías limpias, industria metal mecánica (automotriz y autopartes) y empresas de base tecnológica.",10.89,sector productivo
7092,MO4.2.2.2,4,"potenciar los sectores productivos y estratégicos del estado de morelos: agroindustrial, farmacéutica, dispositivos médicos y cosméticos, energías limpias, industria metal mecánica (automotriz y autopartes) y empresas de base tecnológica.",7.9,empresa
7093,MO4.2.2.2,4,"potenciar los sectores productivos y estratégicos del estado de morelos: agroindustrial, farmacéutica, dispositivos médicos y cosméticos, energías limpias, industria metal mecánica (automotriz y autopartes) y empresas de base tecnológica.",7.4,metal
7094,MO4.2.3.1,4,"promover e impulsar la inversión sostenible y el desarrollo en los sectores estratégicos: agroindustrial, farmacéutico, dispositivos médicos y cosméticos, energías limpias, industria metal mecánica (automotriz y autopartes) y en empresas de base tecnológica.",14.5,farmacéutico
7095,MO4.2.3.1,4,"promover e impulsar la inversión sostenible y el desarrollo en los sectores estratégicos: agroindustrial, farmacéutico, dispositivos médicos y cosméticos, energías limpias, industria metal mecánica (automotriz y autopartes) y en empresas de base tecnológica.",13.0,mecánica
7096,MO4.2.3.1,4,"promover e impulsar la inversión sostenible y el desarrollo en los sectores estratégicos: agroindustrial, farmacéutico, dispositivos médicos y cosméticos, energías limpias, industria metal mecánica (automotriz y autopartes) y en empresas de base tecnológica.",12.6,energías limpias
7097,MO4.2.3.1,4,"promover e impulsar la inversión sostenible y el desarrollo en los sectores estratégicos: agroindustrial, farmacéutico, dispositivos médicos y cosméticos, energías limpias, industria metal mecánica (automotriz y autopartes) y en empresas de base tecnológica.",11.89,dispositivo médico
7098,MO4.2.3.1,4,"promover e impulsar la inversión sostenible y el desarrollo en los sectores estratégicos: agroindustrial, farmacéutico, dispositivos médicos y cosméticos, energías limpias, industria metal mecánica (automotriz y autopartes) y en empresas de base tecnológica.",11.19,metal
7099,MO4.2.3.1,4,"promover e impulsar la inversión sostenible y el desarrollo en los sectores estratégicos: agroindustrial, farmacéutico, dispositivos médicos y cosméticos, energías limpias, industria metal mecánica (automotriz y autopartes) y en empresas de base tecnológica.",9.1,inversión
7100,MO4.2.3.1,4,"promover e impulsar la inversión sostenible y el desarrollo en los sectores estratégicos: agroindustrial, farmacéutico, dispositivos médicos y cosméticos, energías limpias, industria metal mecánica (automotriz y autopartes) y en empresas de base tecnológica.",6.4,autoparte
7101,MO4.2.3.2,4,reactivar las actividades del aeropuerto internacional de cuernavaca “general mariano matamoros” para transporte comercial de pasajeros y de carga.,26.5,aeropuerto internacional
7102,MO4.2.3.2,4,reactivar las actividades del aeropuerto internacional de cuernavaca “general mariano matamoros” para transporte comercial de pasajeros y de carga.,20.7,pasajero
7103,MO4.2.3.2,4,reactivar las actividades del aeropuerto internacional de cuernavaca “general mariano matamoros” para transporte comercial de pasajeros y de carga.,18.79,cuernavaca
7104,MO4.2.3.2,4,reactivar las actividades del aeropuerto internacional de cuernavaca “general mariano matamoros” para transporte comercial de pasajeros y de carga.,15.3,transporte
7105,MO4.2.3.2,4,reactivar las actividades del aeropuerto internacional de cuernavaca “general mariano matamoros” para transporte comercial de pasajeros y de carga.,10.0,actividad
7106,MO4.2.3.3,4,atraer y crear empresas de base tecnológica que conserven la biodiversidad y que sean sustentables.,43.4,empresa
7107,MO4.2.3.3,4,atraer y crear empresas de base tecnológica que conserven la biodiversidad y que sean sustentables.,43.2,biodiversidad
7108,MO4.2.4.1,4,incentivar la creación de micro y pequeñas empresas generadas por jóvenes emprendedores entre 18 y 29 años.,35.0,pequeña empresa
7109,MO4.2.4.1,4,incentivar la creación de micro y pequeñas empresas generadas por jóvenes emprendedores entre 18 y 29 años.,25.2,creación
7110,MO4.2.4.1,4,incentivar la creación de micro y pequeñas empresas generadas por jóvenes emprendedores entre 18 y 29 años.,23.1,joven
7111,MO4.2.4.1,4,incentivar la creación de micro y pequeñas empresas generadas por jóvenes emprendedores entre 18 y 29 años.,11.8,emprendedor
7112,MO4.2.5.1,4,impulsar y difundir la cultura de consumo local solidario de productos y servicios morelenses.,33.29,cultura
7113,MO4.2.5.1,4,impulsar y difundir la cultura de consumo local solidario de productos y servicios morelenses.,28.6,consumo
7114,MO4.2.5.1,4,impulsar y difundir la cultura de consumo local solidario de productos y servicios morelenses.,25.7,producto
7115,MO4.2.6.1,4,"impulsar las micro, pequeñas y medianas empresas siniestradas o con afectaciones definidas por la declaratoria de emergencia, emitida por la autoridad competente.",26.2,autoridad competente
7116,MO4.2.6.1,4,"impulsar las micro, pequeñas y medianas empresas siniestradas o con afectaciones definidas por la declaratoria de emergencia, emitida por la autoridad competente.",20.29,afectación
7117,MO4.2.6.1,4,"impulsar las micro, pequeñas y medianas empresas siniestradas o con afectaciones definidas por la declaratoria de emergencia, emitida por la autoridad competente.",19.7,mediana empresa
7118,MO4.2.6.1,4,"impulsar las micro, pequeñas y medianas empresas siniestradas o con afectaciones definidas por la declaratoria de emergencia, emitida por la autoridad competente.",18.2,declaratoria
7119,MO4.3.1.1,4,"capitalización y tecnologías de las cadenas productivas del sector agropecuario, acuícola, alimentario y rural para aumentar la productividad.",31.2,sector agropecuario
7120,MO4.3.1.1,4,"capitalización y tecnologías de las cadenas productivas del sector agropecuario, acuícola, alimentario y rural para aumentar la productividad.",21.5,capitalización
7121,MO4.3.1.1,4,"capitalización y tecnologías de las cadenas productivas del sector agropecuario, acuícola, alimentario y rural para aumentar la productividad.",21.0,productividad
7122,MO4.3.1.1,4,"capitalización y tecnologías de las cadenas productivas del sector agropecuario, acuícola, alimentario y rural para aumentar la productividad.",19.0,tecnología
7123,MO4.3.1.2,4,fortalecer la vinculación interinstitucional en el sector agropecuario y rural de morelos.,44.4,vinculación
7124,MO4.3.1.2,4,fortalecer la vinculación interinstitucional en el sector agropecuario y rural de morelos.,40.0,sector agropecuario
7125,MO4.3.1.2,4,fortalecer la vinculación interinstitucional en el sector agropecuario y rural de morelos.,14.69,interinstitucional
7126,MO5.1.1.1,4,"diseñar e implementar mecanismos, instrumentos y procedimientos, encaminados al fortalecimiento del gobierno electrónico, que permitan realizar actividades en el ámbito el desarrollo sustentable en su modalidad virtual, mediante el uso y aprovechamiento de las tecnologías de la información y comunicación para facilitar la interacción con ciudadanos y autoridades, reducir costos de operación y el riesgo de contagio por covid-19.",11.89,desarrollo sustentable
7127,MO5.1.1.1,4,"diseñar e implementar mecanismos, instrumentos y procedimientos, encaminados al fortalecimiento del gobierno electrónico, que permitan realizar actividades en el ámbito el desarrollo sustentable en su modalidad virtual, mediante el uso y aprovechamiento de las tecnologías de la información y comunicación para facilitar la interacción con ciudadanos y autoridades, reducir costos de operación y el riesgo de contagio por covid-19.",9.69,aprovechamiento
7128,MO5.1.1.1,4,"diseñar e implementar mecanismos, instrumentos y procedimientos, encaminados al fortalecimiento del gobierno electrónico, que permitan realizar actividades en el ámbito el desarrollo sustentable en su modalidad virtual, mediante el uso y aprovechamiento de las tecnologías de la información y comunicación para facilitar la interacción con ciudadanos y autoridades, reducir costos de operación y el riesgo de contagio por covid-19.",8.5,interacción
7129,MO5.1.1.1,4,"diseñar e implementar mecanismos, instrumentos y procedimientos, encaminados al fortalecimiento del gobierno electrónico, que permitan realizar actividades en el ámbito el desarrollo sustentable en su modalidad virtual, mediante el uso y aprovechamiento de las tecnologías de la información y comunicación para facilitar la interacción con ciudadanos y autoridades, reducir costos de operación y el riesgo de contagio por covid-19.",7.59,costo de operación
7130,MO5.1.1.1,4,"diseñar e implementar mecanismos, instrumentos y procedimientos, encaminados al fortalecimiento del gobierno electrónico, que permitan realizar actividades en el ámbito el desarrollo sustentable en su modalidad virtual, mediante el uso y aprovechamiento de las tecnologías de la información y comunicación para facilitar la interacción con ciudadanos y autoridades, reducir costos de operación y el riesgo de contagio por covid-19.",6.59,comunicación
7131,MO5.1.1.1,4,"diseñar e implementar mecanismos, instrumentos y procedimientos, encaminados al fortalecimiento del gobierno electrónico, que permitan realizar actividades en el ámbito el desarrollo sustentable en su modalidad virtual, mediante el uso y aprovechamiento de las tecnologías de la información y comunicación para facilitar la interacción con ciudadanos y autoridades, reducir costos de operación y el riesgo de contagio por covid-19.",6.5,tecnología de la información
7132,MO5.1.1.1,4,"diseñar e implementar mecanismos, instrumentos y procedimientos, encaminados al fortalecimiento del gobierno electrónico, que permitan realizar actividades en el ámbito el desarrollo sustentable en su modalidad virtual, mediante el uso y aprovechamiento de las tecnologías de la información y comunicación para facilitar la interacción con ciudadanos y autoridades, reducir costos de operación y el riesgo de contagio por covid-19.",6.4,ámbito
7133,MO5.1.1.2,4,"diseñar e instrumentar políticas públicas en materia de ordenamiento territorial y ecológico, desarrollo urbano, metropolitano y administración urbana, en coordinación con los municipios, para lograr que los asentamientos humanos de la entidad sean inclusivos, seguros, resilientes, sostenibles y sustentables.",23.39,política pública
7134,MO5.1.1.2,4,"diseñar e instrumentar políticas públicas en materia de ordenamiento territorial y ecológico, desarrollo urbano, metropolitano y administración urbana, en coordinación con los municipios, para lograr que los asentamientos humanos de la entidad sean inclusivos, seguros, resilientes, sostenibles y sustentables.",14.19,administración
7135,MO5.1.1.2,4,"diseñar e instrumentar políticas públicas en materia de ordenamiento territorial y ecológico, desarrollo urbano, metropolitano y administración urbana, en coordinación con los municipios, para lograr que los asentamientos humanos de la entidad sean inclusivos, seguros, resilientes, sostenibles y sustentables.",12.19,coordinación
7136,MO5.1.1.2,4,"diseñar e instrumentar políticas públicas en materia de ordenamiento territorial y ecológico, desarrollo urbano, metropolitano y administración urbana, en coordinación con los municipios, para lograr que los asentamientos humanos de la entidad sean inclusivos, seguros, resilientes, sostenibles y sustentables.",10.5,ordenamiento
7137,MO5.1.1.2,4,"diseñar e instrumentar políticas públicas en materia de ordenamiento territorial y ecológico, desarrollo urbano, metropolitano y administración urbana, en coordinación con los municipios, para lograr que los asentamientos humanos de la entidad sean inclusivos, seguros, resilientes, sostenibles y sustentables.",9.39,asentamiento
7138,MO5.1.1.2,4,"diseñar e instrumentar políticas públicas en materia de ordenamiento territorial y ecológico, desarrollo urbano, metropolitano y administración urbana, en coordinación con los municipios, para lograr que los asentamientos humanos de la entidad sean inclusivos, seguros, resilientes, sostenibles y sustentables.",9.0,entidad
7139,MO5.1.1.2,4,"diseñar e instrumentar políticas públicas en materia de ordenamiento territorial y ecológico, desarrollo urbano, metropolitano y administración urbana, en coordinación con los municipios, para lograr que los asentamientos humanos de la entidad sean inclusivos, seguros, resilientes, sostenibles y sustentables.",8.5,municipio
7140,MO5.1.1.3,4,reducir y revertir las emisiones de gases de efecto invernadero de las actividades humanas.,55.4,gas de efecto invernadero
7141,MO5.1.1.3,4,reducir y revertir las emisiones de gases de efecto invernadero de las actividades humanas.,39.9,emisión
7142,MO5.1.1.4,4,atender las emergencias y contingencias ambientales para la preservación del capital natural y el bienestar de la población.,21.1,contingencia
7143,MO5.1.1.4,4,atender las emergencias y contingencias ambientales para la preservación del capital natural y el bienestar de la población.,20.6,emergencia
7144,MO5.1.1.4,4,atender las emergencias y contingencias ambientales para la preservación del capital natural y el bienestar de la población.,17.6,preservación
7145,MO5.1.1.4,4,atender las emergencias y contingencias ambientales para la preservación del capital natural y el bienestar de la población.,16.29,población
7146,MO5.1.1.4,4,atender las emergencias y contingencias ambientales para la preservación del capital natural y el bienestar de la población.,13.8,bienestar
7147,MO5.1.1.4,4,atender las emergencias y contingencias ambientales para la preservación del capital natural y el bienestar de la población.,8.0,capital
7148,MO5.1.1.5,4,promover el manejo forestal comunitario.,95.5,manejo forestal
7149,MO5.1.1.5,4,promover el manejo forestal comunitario.,4.4,comunitario
7150,MO5.1.1.6,4,"actualizar y homologar contenidos, normas, criterios y procedimientos para la evaluación en materia de impacto ambiental.",20.7,norma
7151,MO5.1.1.6,4,"actualizar y homologar contenidos, normas, criterios y procedimientos para la evaluación en materia de impacto ambiental.",19.79,evaluación
7152,MO5.1.1.6,4,"actualizar y homologar contenidos, normas, criterios y procedimientos para la evaluación en materia de impacto ambiental.",18.2,contenido
7153,MO5.1.1.6,4,"actualizar y homologar contenidos, normas, criterios y procedimientos para la evaluación en materia de impacto ambiental.",14.8,criterio
7154,MO5.1.1.6,4,"actualizar y homologar contenidos, normas, criterios y procedimientos para la evaluación en materia de impacto ambiental.",14.69,procedimiento
7155,MO5.1.1.6,4,"actualizar y homologar contenidos, normas, criterios y procedimientos para la evaluación en materia de impacto ambiental.",11.5,impacto ambiental
7156,MO5.1.1.7,4,"prevenir, minimizar y valorar la gestión integral de los residuos sólidos urbanos y de manejo especial en el estado.",34.7,manejo especial
7157,MO5.1.1.7,4,"prevenir, minimizar y valorar la gestión integral de los residuos sólidos urbanos y de manejo especial en el estado.",33.5,gestión
7158,MO5.1.1.7,4,"prevenir, minimizar y valorar la gestión integral de los residuos sólidos urbanos y de manejo especial en el estado.",25.7,residuo sólido
7159,MO5.1.1.8,4,administrar y manejar las áreas naturales protegidas competencia del ejecutivo estatal.,64.0,área natural protegida
7160,MO5.1.1.8,4,administrar y manejar las áreas naturales protegidas competencia del ejecutivo estatal.,26.1,ejecutivo
7161,MO5.1.1.9,4,promover la transición energética y aprovechamiento de las fuentes de energías limpias para mitigar los efectos del cambio climático.,24.6,transición
7162,MO5.1.1.9,4,promover la transición energética y aprovechamiento de las fuentes de energías limpias para mitigar los efectos del cambio climático.,22.39,cambio climático
7163,MO5.1.1.9,4,promover la transición energética y aprovechamiento de las fuentes de energías limpias para mitigar los efectos del cambio climático.,19.29,aprovechamiento
7164,MO5.1.1.9,4,promover la transición energética y aprovechamiento de las fuentes de energías limpias para mitigar los efectos del cambio climático.,19.1,energías limpias
7165,MO5.1.1.10,4,"fortalecer la educación, comunicación y cultura para el desarrollo sustentable.",31.7,educación
7166,MO5.1.1.10,4,"fortalecer la educación, comunicación y cultura para el desarrollo sustentable.",26.2,desarrollo sustentable
